"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2007,73,26.35,10.5700000000001,0,0
2007,81,23.15,6.97000000000003,0,0
2007,89,28.35,9.05000000000001,0,0
2007,97,28.11,8.83000000000004,0,0
2007,105,25.05,8.13000000000005,0,0
2007,113,31.91,11.51,0,0
2007,121,35.6300000000001,11.31,0,0
2007,129,34.03,11.21,0,0
2007,137,36.27,13.51,0,0
2007,145,33.61,12.29,0,0
2007,153,35.67,11.59,0,0
2007,161,37.43,17.2500000000001,0,0
2007,169,38.1300000000001,16.23,0,0
2007,177,33.6300000000001,15.71,0,0
2007,185,34.77,17.87,0,0
2007,193,31.49,16.31,0,0
2007,201,32.03,17.73,0,0
2007,209,33.2500000000001,17.73,0,0
2007,217,30.2500000000001,15.31,0,0
2007,225,31.65,16.97,0,0
2007,233,32.35,17.5700000000001,0,0
2007,241,32.97,20.09,0,0
2007,249,28.41,15.1900000000001,0,0
2007,257,27.23,13.7500000000001,0,0
2007,265,29.95,11.55,0,0
2007,273,NA,9.27000000000004,65,0
2007,281,23.93,9.61000000000001,0,0
2007,289,NA,8.71000000000004,65,0
2007,297,25.11,9.43000000000001,0,0
2007,305,24.73,7.81,0,0
2007,313,NA,7.67000000000002,65,0
2007,321,18.23,4.91000000000003,0,0
2007,329,16.91,2.25000000000006,0,0
2007,337,14.21,4.17000000000002,0,0
2007,345,14.33,-0.989999999999952,0,0
2007,353,12.81,2.99000000000001,0,0
2007,361,8.65000000000003,0.630000000000052,0,0
2008,1,NA,NA,65,65
2008,9,10.39,3.95000000000005,0,0
2008,17,12.45,0.970000000000027,0,0
2008,25,12.53,NA,0,65
2008,33,12.89,NA,0,65
2008,41,16.81,3.05000000000001,0,0
2008,49,NA,NA,65,65
2008,57,19.77,5.83000000000004,0,0
2008,65,21.47,4.53000000000003,0,0
2008,73,20.29,7.35000000000002,0,0
2008,81,24.11,7.31,0,0
2008,89,24.11,7.03000000000003,0,0
2008,97,30.03,8.83000000000004,0,0
2008,105,28.85,8.45000000000005,0,0
2008,113,32.65,11.31,0,0
2008,121,32.81,10.1300000000001,0,0
2008,129,34.39,11.45,0,0
2008,137,40.27,16.85,0,0
2008,145,30.6300000000001,10.47,0,0
2008,153,35.85,12.15,0,0
2008,161,37.1900000000001,16.29,0,0
2008,169,38.89,16.35,0,0
2008,177,32.67,15.85,0,0
2008,185,35.87,20.33,0,0
2008,193,30.79,17.73,0,0
2008,201,32.59,16.53,0,0
2008,209,31.95,16.85,0,0
2008,217,30.91,15.05,0,0
2008,225,30.03,19.01,0,0
2008,233,31.61,16.99,0,0
2008,241,33.29,15.55,0,0
2008,249,31.29,17.05,0,0
2008,257,27.2500000000001,13.6900000000001,0,0
2008,265,31.7500000000001,13.93,0,0
2008,273,28.15,14.65,0,0
2008,281,25.23,9.99000000000001,0,0
2008,289,27.23,8.43000000000001,0,0
2008,297,30.01,7.13000000000005,0,0
2008,305,20.29,NA,0,65
2008,313,20.79,8.15000000000003,0,0
2008,321,20.87,5.47000000000003,0,0
2008,329,19.1300000000001,3.73000000000002,0,0
2008,337,NA,2.57000000000005,2,0
2008,345,12.05,0.950000000000045,0,0
2008,353,8.23000000000002,NA,0,65
2008,361,7.83000000000004,2.61000000000001,0,0
2009,1,6.11000000000001,0.690000000000055,0,0
2009,9,15.93,1.95000000000005,0,0
2009,17,17.91,0.990000000000009,0,0
2009,25,14.87,2.27000000000004,0,0
2009,33,16.53,3.87,0,0
2009,41,10.2500000000001,NA,0,65
2009,49,13.43,4.03000000000003,0,0
2009,57,NA,NA,65,65
2009,65,18.51,5.37,0,0
2009,73,18.95,9.03000000000003,0,0
2009,81,21.99,8.25000000000006,0,0
2009,89,24.17,7.39000000000004,0,0
2009,97,22.43,NA,0,65
2009,105,30.41,11.0700000000001,0,0
2009,113,27.41,7.57000000000005,0,0
2009,121,28.61,NA,0,65
2009,129,33.17,14.1900000000001,0,0
2009,137,35.33,13.11,0,0
2009,145,35.17,13.79,0,0
2009,153,28.33,NA,0,65
2009,161,NA,13.53,65,0
2009,169,37.5700000000001,15.97,0,0
2009,177,39.27,17.6900000000001,0,0
2009,185,33.5700000000001,14.85,0,0
2009,193,38.23,17.85,0,0
2009,201,35.01,14.95,0,0
2009,209,30.21,15.27,0,0
2009,217,32.71,16.55,0,0
2009,225,32.11,17.51,0,0
2009,233,32.65,14.59,0,0
2009,241,31.95,16.65,0,0
2009,249,33.09,15.27,0,0
2009,257,31.87,17.11,0,0
2009,265,33.7500000000001,17.17,0,0
2009,273,25.61,9.91000000000003,0,0
2009,281,NA,11.09,65,0
2009,289,23.6900000000001,12.05,0,0
2009,297,23.09,7.47000000000003,0,0
2009,305,23.67,6.49000000000001,0,0
2009,313,18.53,4.07000000000005,0,0
2009,321,16.21,2.05000000000001,0,0
2009,329,16.79,2.95000000000005,0,0
2009,337,9.91000000000003,0.630000000000052,0,0
2009,345,NA,NA,2,2
2009,353,11.67,NA,0,65
2009,361,NA,NA,65,65
2010,1,NA,NA,2,65
2010,9,15.39,8.23000000000002,0,0
2010,17,NA,NA,65,65
2010,25,14.1300000000001,NA,0,65
2010,33,15.6300000000001,NA,0,65
2010,41,15.5700000000001,NA,0,65
2010,49,15.45,6.51000000000005,0,0
2010,57,NA,4.99000000000001,65,0
2010,65,16.17,5.53000000000003,0,0
2010,73,18.99,8.17000000000002,0,0
2010,81,21.67,7.35000000000002,0,0
2010,89,17.47,5.37,0,0
2010,97,22.2500000000001,6.19000000000005,0,0
2010,105,22.59,NA,0,65
2010,113,25.35,8.91000000000003,0,0
2010,121,29.1300000000001,10.43,0,0
2010,129,31.1300000000001,10.41,0,0
2010,137,31.65,8.23000000000002,0,0
2010,145,33.71,9.45000000000005,0,0
2010,153,33.51,16.67,0,0
2010,161,34.31,15.45,0,0
2010,169,33.51,14.1300000000001,0,0
