"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2009,188,33.5700000000001,14.85,0,0
2009,196,38.23,17.85,0,0
2009,204,35.01,14.95,0,0
2009,212,30.21,15.27,0,0
2009,220,32.71,16.55,0,0
2009,228,32.11,17.51,0,0
2009,236,32.65,14.59,0,0
2009,244,31.95,16.65,0,0
2009,252,33.09,15.27,0,0
2009,260,31.87,17.11,0,0
2009,268,33.7500000000001,17.17,0,0
2009,276,25.61,9.91000000000003,0,0
2009,284,NA,11.09,65,0
2009,292,23.6900000000001,12.05,0,0
2009,300,23.09,7.47000000000003,0,0
2009,308,23.67,6.49000000000001,0,0
2009,316,18.53,4.07000000000005,0,0
2009,324,16.21,2.05000000000001,0,0
2009,332,16.79,2.95000000000005,0,0
2009,340,9.91000000000003,0.630000000000052,0,0
2009,348,NA,NA,2,2
2009,356,11.67,NA,0,65
2009,364,NA,NA,65,65
2010,4,NA,NA,2,65
2010,12,15.39,8.23000000000002,0,0
2010,20,NA,NA,65,65
2010,28,14.1300000000001,NA,0,65
2010,36,15.6300000000001,NA,0,65
2010,44,15.5700000000001,NA,0,65
2010,52,15.45,6.51000000000005,0,0
2010,60,NA,4.99000000000001,65,0
2010,68,16.17,5.53000000000003,0,0
2010,76,18.99,8.17000000000002,0,0
2010,84,21.67,7.35000000000002,0,0
2010,92,17.47,5.37,0,0
2010,100,22.2500000000001,6.19000000000005,0,0
2010,108,22.59,NA,0,65
2010,116,25.35,8.91000000000003,0,0
2010,124,29.1300000000001,10.43,0,0
2010,132,31.1300000000001,10.41,0,0
2010,140,31.65,8.23000000000002,0,0
2010,148,33.71,9.45000000000005,0,0
2010,156,33.51,16.67,0,0
2010,164,34.31,15.45,0,0
2010,172,33.51,14.1300000000001,0,0
2010,180,36.71,19.17,0,0
2010,188,31.65,15.99,0,0
2010,196,33.39,18.49,0,0
2010,204,30.03,15.53,0,0
2010,212,30.71,15.49,0,0
2010,220,28.59,14.53,0,0
2010,228,29.27,15.39,0,0
2010,236,30.29,14.99,0,0
2010,244,30.95,15.83,0,0
2010,252,29.2500000000001,14.81,0,0
2010,260,26.2500000000001,15.15,0,0
2010,268,31.2500000000001,13.05,0,0
2010,276,26.55,NA,0,65
2010,284,28.77,13.17,0,0
2010,292,21.65,10.87,0,0
2010,300,19.71,NA,0,65
2010,308,23.41,8.91000000000003,0,0
2010,316,19.67,6.61000000000001,0,0
2010,324,NA,5.23000000000002,65,0
2010,332,9.33000000000004,0.250000000000057,0,0
2010,340,15.51,NA,0,65
2010,348,NA,5.75000000000006,65,0
2010,356,13.43,NA,0,65
2010,364,8.29000000000002,NA,0,65
2011,4,11.09,NA,0,65
2011,12,NA,NA,65,65
2011,20,NA,5.13000000000005,65,0
2011,28,14.33,4.83000000000004,0,0
2011,36,14.47,4.69000000000005,0,0
2011,44,15.61,3.05000000000001,0,0
2011,52,11.73,NA,0,65
2011,60,16.05,2.27000000000004,0,0
2011,68,16.09,NA,0,65
2011,76,13.95,5.17000000000002,0,0
2011,84,18.97,NA,0,65
2011,92,23.29,10.97,0,0
2011,100,21.1300000000001,NA,0,65
2011,108,23.91,NA,0,65
2011,116,24.77,NA,0,65
2011,124,34.15,11.1900000000001,0,0
2011,132,33.01,9.33000000000004,0,0
2011,140,30.77,11.29,0,0
2011,148,NA,NA,65,65
2011,156,32.95,11.01,0,0
2011,164,35.79,16.11,0,0
2011,172,37.77,17.11,0,0
2011,180,36.09,16.17,0,0
2011,188,35.31,18.01,0,0
2011,196,29.81,14.55,0,0
2011,204,33.43,16.99,0,0
2011,212,30.43,16.53,0,0
2011,220,32.1300000000001,16.15,0,0
2011,228,31.73,14.6300000000001,0,0
2011,236,32.23,16.21,0,0
2011,244,31.03,15.71,0,0
2011,252,32.39,16.65,0,0
2011,260,31.29,13.91,0,0
2011,268,32.1900000000001,14.85,0,0
2011,276,NA,12.45,65,0
2011,284,25.49,10.21,0,0
2011,292,26.6900000000001,12.93,0,0
2011,300,24.11,7.75000000000006,0,0
2011,308,NA,5.91000000000003,65,0
2011,316,18.0700000000001,3.61000000000001,0,0
2011,324,NA,5.05000000000001,65,0
2011,332,16.35,5.79000000000002,0,0
2011,340,12.49,0.630000000000052,0,0
2011,348,12.0700000000001,2.07000000000005,0,0
2011,356,11.17,1.29000000000002,0,0
2011,364,12.33,3.87,0,0
2012,4,14.01,2.49000000000001,0,0
2012,12,14.77,0.930000000000007,0,0
2012,20,12.1300000000001,NA,0,65
2012,28,13.73,NA,0,65
2012,36,16.2500000000001,4.15000000000003,0,0
2012,44,15.47,5.41000000000003,0,0
2012,52,18.67,6.89000000000004,0,0
2012,60,17.61,3.83000000000004,0,0
2012,68,20.6300000000001,3.17000000000002,0,0
2012,76,13.89,NA,0,2
2012,84,19.27,5.75000000000006,0,0
2012,92,21.7500000000001,NA,0,65
2012,100,NA,5.19000000000005,65,0
2012,108,26.31,NA,0,65
2012,116,26.03,12.5700000000001,0,0
2012,124,30.31,11.95,0,0
2012,132,39.89,13.31,0,0
2012,140,36.95,14.05,0,0
2012,148,35.41,12.27,0,0
2012,156,36.37,15.29,0,0
2012,164,39.6900000000001,17.21,0,0
2012,172,34.7500000000001,15.29,0,0
2012,180,32.6300000000001,15.95,0,0
2012,188,34.67,17.21,0,0
2012,196,31.0700000000001,16.7500000000001,0,0
2012,204,30.51,17.05,0,0
2012,212,31.1300000000001,17.6300000000001,0,0
2012,220,31.73,16.39,0,0
2012,228,29.1900000000001,17.85,0,0
2012,236,28.59,15.89,0,0
2012,244,29.95,15.01,0,0
2012,252,27.65,14.67,0,0
2012,260,25.91,15.31,0,0
2012,268,27.39,14.11,0,0
2012,276,29.59,14.35,0,0
2012,284,24.67,11.85,0,0
2012,292,26.87,11.85,0,0
2012,300,22.83,8.31,0,0
2012,308,23.41,9.61000000000001,0,0
2012,316,16.77,2.21000000000004,0,0
2012,324,16.65,5.03000000000003,0,0
2012,332,17.11,4.25000000000006,0,0
2012,340,NA,5.41000000000003,65,0
2012,348,13.0700000000001,2.63000000000005,0,0
2012,356,10.15,NA,0,65
2012,364,8.71000000000004,2.21000000000004,0,0
2013,4,NA,NA,65,65
2013,12,9.39000000000004,0.610000000000014,0,0
2013,20,12.5700000000001,NA,0,65
2013,28,15.21,3.97000000000003,0,0
2013,36,15.65,4.61000000000001,0,0
2013,44,18.2500000000001,2.43000000000001,0,0
2013,52,16.7500000000001,NA,0,65
2013,60,21.31,5.31,0,0
2013,68,23.23,5.57000000000005,0,0
2013,76,25.83,NA,0,65
2013,84,23.1900000000001,6.69000000000005,0,0
2013,92,NA,NA,65,65
2013,100,26.21,8.17000000000002,0,0
2013,116,33.61,13.53,0,0
2013,124,36.23,14.87,0,0
2013,132,36.01,13.43,0,0
2013,140,34.95,12.21,0,0
2013,148,34.09,13.83,0,0
2013,156,33.87,16.65,0,0
2013,164,33.67,15.5700000000001,0,0
2013,172,33.1300000000001,NA,0,65
2013,180,34.95,20.61,0,0
2013,188,32.59,18.77,0,0
2013,196,30.73,16.17,0,0
2013,204,30.23,18.51,0,0
2013,236,29.81,15.71,0,0
2013,252,32.05,16.49,0,0
2013,260,29.49,15.87,0,0
2013,268,26.51,12.47,0,0
2013,276,26.5700000000001,NA,0,65
2013,284,26.45,9.63000000000005,0,0
