,avg_air_temp,avg_soil_temp,doy,net_rad,year,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,mb_ch4_gf,mb_co2_gf,mb_er,mb_gpp,mb_h,mb_le,wp_bnd1,wp_bnd2,wp_bnd3,wp_bnd7,wp_evi,wp_lswi,wp_ndvi,mb_bnd1,mb_bnd2,mb_bnd3,mb_bnd7,mb_evi,mb_lswi,mb_ndvi,wp_LST.day,wp_LST.night,mb_LST.day,mb_LST.night
604,15.7,13.7,68,43.0,2014,1752.70957376,86.0302452341,94.1882247579,-8.15797952382,1295.82725205,545.406924108,3227.94133314,68.0944242628,87.3631699162,-19.2687456534,731.663984491,1148.33833839,0.0454125,0.10625,0.0358375,0.15649375,0.1365375,-0.184631637458,0.3996375,0.05306875,0.1235375,0.019675,0.07475625,0.1362875,0.245907641702,0.3998625,20.17,10.0816666667,18.0775,11.995
605,15.6,14.1,69,96.0,2014,2087.90509904,86.522654375,96.6627164028,-10.1400620278,2741.52809738,1227.55331395,4317.34058695,114.675452114,112.151426135,2.52402597922,2544.67242806,2840.25928257,0.04555,0.1076,0.03525,0.152825,0.13835,-0.165468558262,0.40335,0.052425,0.12305,0.0201,0.074575,0.13745,0.245167586173,0.40355,20.73,10.1233333333,18.38,12.07
606,14.3,13.6,70,97.9,2014,2310.13559607,87.7040943815,96.8015062782,-9.0974118967,2737.91217873,1530.63646474,5028.39291328,109.477807126,106.281065021,3.1967421055,1099.00027765,5300.91280977,0.0456875,0.10895,0.0346625,0.14915625,0.1401625,-0.146305479066,0.4070625,0.05178125,0.1225625,0.020525,0.07439375,0.1386125,0.244427530645,0.4072375,21.29,10.165,18.6825,12.145
607,15.9,13.2,71,99.8,2014,2208.66779077,83.5217122733,96.5231421615,-13.0014298882,3469.43603705,1345.19997555,4899.86903968,114.441007738,111.365073507,3.07593423117,728.741224581,5855.38252833,0.045825,0.1103,0.034075,0.1454875,0.141975,-0.12714239987,0.410775,0.0511375,0.122075,0.02095,0.0742125,0.139775,0.243687475116,0.410925,21.85,10.2066666667,18.985,12.22
608,15.4,13.3,72,101.7,2014,2468.2231702,90.4470732257,98.4579133458,-8.01084012009,3315.49323799,1466.73081933,5937.70291473,115.573444068,117.899446502,-2.32600243359,2356.37619233,3374.58046786,0.0459625,0.11165,0.0334875,0.14181875,0.1437875,-0.107979320674,0.4144875,0.05049375,0.1215875,0.021375,0.07403125,0.1409375,0.242947419588,0.4146125,22.41,10.2483333333,19.2875,12.295
609,16.0,13.45,73,103.6,2014,2214.8602643,88.0026751724,98.7784235222,-10.7757483498,2801.93599994,1052.74061773,5376.88503152,95.0577467549,129.551912569,-34.494165814,2506.47439806,2653.81014771,0.0461,0.113,0.0329,0.13815,0.1456,-0.0888162414785,0.4182,0.04985,0.1211,0.0218,0.07385,0.1421,0.242207364059,0.4183,22.97,10.29,19.59,12.37
610,16.6,13.6,74,105.5,2014,2204.09488558,83.4928913552,99.3194330282,-15.826541673,3522.22114914,1203.96548713,5252.03054879,97.3585583617,111.30347265,-13.9449142884,2038.08303845,2674.54119932,0.0462375,0.11435,0.0323125,0.13448125,0.1474125,-0.0696531622825,0.4219125,0.04920625,0.1206125,0.022225,0.07366875,0.1432625,0.241467308531,0.4219875,23.21,10.5325,19.69,12.4675
611,16.2,13.8,75,107.4,2014,2338.08459149,80.5810791247,104.083512164,-23.5024330395,3373.13231563,1428.2086891,5536.2412061,96.3303650565,122.386014183,-26.0556491264,1747.40856798,3167.05813383,0.046375,0.1157,0.031725,0.1308125,0.149225,-0.0504900830865,0.425625,0.0485625,0.120125,0.02265,0.0734875,0.144425,0.240727253002,0.425675,23.45,10.775,19.79,12.565
612,15.0,13.9,76,109.3,2014,2354.55412069,85.3354120773,102.530795591,-17.1953835139,2899.67432953,1751.39377643,5376.64997462,89.7916124642,133.561480537,-43.769868073,1628.29716342,4367.83124265,0.0465125,0.11705,0.0311375,0.12714375,0.1510375,-0.0313270038905,0.4293375,0.04791875,0.1196375,0.023075,0.07330625,0.1455875,0.239987197474,0.4293625,23.69,11.0175,19.89,12.6625
613,14.6,13.5,77,111.2,2014,2176.37525488,77.9926558708,96.2237369251,-18.2310810542,3022.79181637,1668.7544174,5014.80728009,88.9935418477,99.6778927664,-10.6843509187,1281.72443688,4618.34023869,0.04665,0.1184,0.03055,0.123475,0.15285,-0.0121639246945,0.43305,0.047275,0.11915,0.0235,0.073125,0.14675,0.239247141945,0.43305,23.93,11.26,19.99,12.76
614,13.9,13.1,78,113.1,2014,2280.07960431,83.0390975414,97.0256856431,-13.9865881017,3476.60831425,1515.8284501,4315.7946201,63.9330785576,92.5063315655,-28.5732530079,1881.88662797,2687.16836104,0.0467875,0.11975,0.0299625,0.11980625,0.1546625,0.00699915450147,0.4367625,0.04663125,0.1186625,0.023925,0.07294375,0.1479125,0.238507086417,0.4367375,24.17,11.5025,20.09,12.8575
615,15.2,13.4,79,115.0,2014,2271.18106004,80.5086672722,100.539158348,-20.030491076,3236.67703738,1485.08368189,4896.52246741,63.018764479,118.053551979,-55.0347874998,1324.24409964,3053.08396668,0.046925,0.1211,0.029375,0.1161375,0.156475,0.0261622336975,0.440475,0.0459875,0.118175,0.02435,0.0727625,0.149075,0.237767030888,0.440425,24.41,11.745,20.19,12.955
616,14.4,13.9,80,113.0,2014,2621.99512147,101.183812672,107.061395472,-5.87758279984,3332.04253075,1327.30897905,6307.90972167,56.4997944575,158.86075695,-102.360962493,2305.3179024,3966.40654547,0.0470625,0.12245,0.0287875,0.11246875,0.1582875,0.0453253128934,0.4441875,0.04534375,0.1176875,0.024775,0.07258125,0.1502375,0.23702697536,0.4441125,24.65,11.9875,20.29,13.0525
617,14.6,14.0,81,98.25,2014,2607.03240501,99.6503714329,106.185185776,-6.53481434273,3492.93971589,1395.59308298,5120.16864383,40.2682170941,147.792102352,-107.523885258,2301.22413998,3585.50581005,0.0472,0.1238,0.0282,0.1088,0.1601,0.0644883920894,0.4479,0.0447,0.1172,0.0252,0.0724,0.1514,0.236286919831,0.4478,24.89,12.23,20.39,13.15
618,14.3,14.0,82,83.5,2014,2534.97340928,98.6650262789,105.906836052,-7.24180977343,3598.88618244,1429.8867139,5474.06881126,42.2895014158,146.409082137,-104.119580721,2233.16978959,3292.64708428,0.04739375,0.1259,0.0286375,0.11164375,0.16409375,0.0610794588575,0.45213125,0.0443625,0.118125,0.02483125,0.0716875,0.153775,0.244511215321,0.45363125,24.12,12.30875,20.49,13.1725
619,15.8,14.1,83,68.75,2014,2574.78493954,90.1785197854,106.618574257,-16.4400544713,3549.65163627,1465.57217767,5899.05015056,50.875028765,145.101544821,-94.2265160558,1791.58773678,3647.22305725,0.0475875,0.128,0.029075,0.1144875,0.1680875,0.0576705256256,0.4563625,0.044025,0.11905,0.0244625,0.070975,0.15615,0.252735510811,0.4594625,23.35,12.3875,20.59,13.195
620,14.6,13.9,84,54.0,2014,2438.3879261,99.3488958202,104.097833138,-4.74893731756,958.506751101,1036.53591127,6006.03349342,74.3955958247,138.091827965,-63.6962321405,204.199511879,2728.70756442,0.04778125,0.1301,0.0295125,0.11733125,0.17208125,0.0542615923936,0.46059375,0.0436875,0.119975,0.02409375,0.0702625,0.158525,0.260959806301,0.46529375,22.58,12.46625,20.69,13.2175
621,12.0,13.8,85,66.0,2014,2486.62831564,89.9207652419,100.309716488,-10.3889512461,1665.19979725,1525.56372043,3467.52288934,45.987674758,106.727513175,-60.7398384174,293.254664116,2222.94315478,0.047975,0.1322,0.02995,0.120175,0.176075,0.0508526591617,0.464825,0.04335,0.1209,0.023725,0.06955,0.1609,0.269184101791,0.471125,21.81,12.545,20.79,13.24
622,12.6,13.7,86,48.0,2014,2320.22355121,81.9366148743,99.6834577218,-17.7468428475,791.516829784,1131.88337105,2835.34545088,50.5744730337,93.2499549256,-42.675481892,197.392637132,1570.03241672,0.04816875,0.1343,0.0303875,0.12301875,0.18006875,0.0474437259298,0.46905625,0.0430125,0.121825,0.02335625,0.0688375,0.163275,0.27740839728,0.47695625,21.04,12.62375,20.89,13.2625
623,14.8,13.9,87,102.0,2014,2515.85236443,84.8503087483,107.236033302,-22.3857245538,2713.12061662,1382.56759912,3425.8665822,23.5699398632,107.141712478,-83.5717726152,847.415395755,2052.03450804,0.0483625,0.1364,0.030825,0.1258625,0.1840625,0.0440347926979,0.4732875,0.042675,0.12275,0.0229875,0.068125,0.16565,0.28563269277,0.4827875,20.27,12.7025,20.99,13.285
624,13.0,14.1,88,-4.0,2014,2289.09371047,97.7571276881,102.450645783,-4.69351809448,-483.60449201,825.031002445,3515.46034809,90.7575358149,109.646417872,-18.8888820576,-798.241834369,1508.79410437,0.04855625,0.1385,0.0312625,0.12870625,0.18805625,0.0406258594659,0.47751875,0.0423375,0.123675,0.02261875,0.0674125,0.168025,0.29385698826,0.48861875,19.5,12.78125,21.09,13.3075
625,11.9,13.8,89,118.0,2014,2832.80357481,96.5609404677,103.430360495,-6.86942002753,3036.45356605,2118.24693166,4982.93512404,9.15977695815,134.274467179,-125.114690221,1901.80115953,3836.252577,0.04875,0.1406,0.0317,0.13155,0.19205,0.037216926234,0.48175,0.042,0.1246,0.02225,0.0667,0.1704,0.30208128375,0.49445,18.73,12.86,21.19,13.33
626,8.9,13.4,90,13.0,2014,2454.69070007,85.9598662965,94.5906308939,-8.63076459736,153.003612346,1220.43153271,2136.4483241,47.3178157214,89.8053270997,-42.4875113783,27.4069019817,1656.85429586,0.04894375,0.1427,0.0321375,0.13439375,0.19604375,0.0338079930021,0.48598125,0.0416625,0.125525,0.02188125,0.0659875,0.172775,0.31030557924,0.50028125,19.6525,12.93875,21.29,13.3525
627,9.1,12.7,91,48.0,2014,2628.29930407,77.1799309931,94.0723211404,-16.8923901473,916.894355328,1710.44910316,1766.58147675,32.5197474544,81.9800197127,-49.4602722584,377.866190192,1958.4169138,0.0491375,0.1448,0.032575,0.1372375,0.2000375,0.0303990597701,0.4902125,0.041325,0.12645,0.0215125,0.065275,0.17515,0.318529874729,0.5061125,20.575,13.0175,21.39,13.375
628,10.4,12.7,92,112.0,2014,2633.91356064,67.3359585182,97.6777202795,-30.3417617613,2829.16781201,2073.82715437,2848.50735869,11.002040212,95.0450147949,-84.042974583,1405.37609246,2352.09094354,0.04933125,0.1469,0.0330125,0.14008125,0.20403125,0.0269901265382,0.49444375,0.0409875,0.127375,0.02114375,0.0645625,0.177525,0.326754170219,0.51194375,21.4975,13.09625,21.49,13.3975
629,12.1,13.0,93,115.0,2014,2957.19958002,58.8319459462,105.399181092,-46.5672351459,2850.97501545,1779.1937864,3383.24350855,18.5037222914,111.613601937,-93.1098796455,1451.43079063,2590.81917283,0.049525,0.149,0.03345,0.142925,0.208025,0.0235811933063,0.498675,0.04065,0.1283,0.020775,0.06385,0.1799,0.334978465709,0.517775,22.42,13.175,21.59,13.42
630,12.6,13.15,94,125.0,2014,2629.25809265,75.0359841806,101.316075058,-26.280090877,1311.18526881,1655.44091776,3656.36534342,9.61141461655,98.3408675507,-88.7294529341,470.160309986,1806.7787075,0.04971875,0.1511,0.0338875,0.14576875,0.21201875,0.0201722600744,0.50290625,0.0403125,0.129225,0.02040625,0.0631375,0.182275,0.343202761199,0.52360625,23.3425,13.25375,21.69,13.4425
631,13.1,13.3,95,135.0,2014,3242.21063884,85.1012867431,114.915440357,-29.8141536135,3743.50315971,2325.8067749,4807.01801529,-16.7528592593,140.412587133,-157.165446393,2480.44802531,3558.57850356,0.0499125,0.1532,0.034325,0.1486125,0.2160125,0.0167633268424,0.5071375,0.039975,0.13015,0.0200375,0.062425,0.18465,0.351427056689,0.5294375,24.265,13.3325,21.79,13.465
632,17.4,14.0,96,136.0,2014,3179.9364128,66.7005902902,113.695225268,-46.9946349783,3977.85233599,1905.28863792,5012.03785475,-7.14568615976,153.739544656,-160.885230816,1574.84197326,3659.54505732,0.05010625,0.1553,0.0347625,0.15145625,0.22000625,0.0133543936105,0.51136875,0.0396375,0.131075,0.01966875,0.0617125,0.187025,0.359651352179,0.53526875,25.1875,13.41125,21.89,13.4875
633,17.7,14.6,97,140.0,2014,3613.66192435,88.6514112496,117.398343922,-28.7469326724,4349.51161442,1823.1673635,3314.80603423,33.2721299792,102.913854957,-69.6417249782,403.502138683,2137.87301591,0.0503,0.1574,0.0352,0.1543,0.224,0.00994546037857,0.5156,0.0393,0.132,0.0193,0.061,0.1894,0.367875647668,0.5411,26.11,13.49,21.99,13.51
634,19.1,15.1,98,141.0,2014,3665.99918551,87.5904024285,121.724939338,-34.1345369093,4130.29940354,1679.42407126,4278.20160118,16.9590185246,120.982799702,-104.023781178,531.980195077,2658.85642608,0.04991875,0.154975,0.03459375,0.1487625,0.21974375,0.0272633699188,0.5119375,0.04020625,0.13619375,0.019875,0.06253125,0.1949125,0.369830714137,0.5431875,26.2775,13.57,21.8225,13.7325
635,17.7,15.8,99,131.0,2014,3908.12999393,97.9412044319,131.58188028,-33.6406758483,4092.81112832,1738.15485389,8062.43595543,-54.792586706,178.786151118,-233.578737824,1907.6768172,4408.45001628,0.0495375,0.15255,0.0339875,0.143225,0.2154875,0.044581279459,0.508275,0.0411125,0.1403875,0.02045,0.0640625,0.200425,0.371785780607,0.545275,26.445,13.65,21.655,13.955
636,16.8,15.6,100,119.5,2014,3799.66005723,77.9729610111,121.002212533,-43.029251522,4024.87016044,1985.30964812,6893.72085369,-41.7646458541,141.482502611,-183.247148465,1409.72284317,3567.70887984,0.04915625,0.150125,0.03338125,0.1376875,0.21123125,0.0618991889993,0.5046125,0.04201875,0.14458125,0.021025,0.06559375,0.2059375,0.373740847076,0.5473625,26.6125,13.73,21.4875,14.1775
637,15.4,15.7,101,108.0,2014,3763.81576587,98.6651228885,128.875961995,-30.2108391061,2751.68438785,1356.74550854,8662.04837196,-48.617322505,169.010693119,-217.628015624,1771.14966201,4075.98376598,0.048775,0.1477,0.032775,0.13215,0.206975,0.0792170985395,0.50095,0.042925,0.148775,0.0216,0.067125,0.21145,0.375695913545,0.54945,26.78,13.81,21.32,14.4
638,14.3,15.5,102,145.0,2014,4049.17468759,93.8522593999,134.225058104,-40.3727987039,4473.34795017,1831.40562096,7071.5461839,-70.0969324221,178.664632107,-248.761564529,2497.22853949,5572.56364905,0.04839375,0.145275,0.03216875,0.1266125,0.20271875,0.0965350080797,0.4972875,0.04383125,0.15296875,0.022175,0.06865625,0.2169625,0.377650980014,0.5515375,26.9475,13.89,21.1525,14.6225
639,16.6,15.6,103,140.0,2014,3772.99530984,62.6149902729,125.188242338,-62.5732520654,3407.3697511,2203.57679815,5293.38969204,-23.9066812969,153.688025724,-177.594707021,880.694916084,4122.29972687,0.0480125,0.14285,0.0315625,0.121075,0.1984625,0.11385291762,0.493625,0.0447375,0.1571625,0.02275,0.0701875,0.222475,0.379606046483,0.553625,27.115,13.97,20.985,14.845
640,17.0,15.9,104,151.0,2014,3826.31872307,73.3870720807,129.764774187,-56.3777021061,4493.61920327,2014.58385482,6978.1602305,-118.228496466,170.582006315,-288.810502781,1824.76257371,5214.23260235,0.04763125,0.140425,0.03095625,0.1155375,0.19420625,0.13117082716,0.4899625,0.04564375,0.16135625,0.023325,0.07171875,0.2279875,0.381561112952,0.5557125,27.2825,14.05,20.8175,15.0675
641,16.9,16.1,105,152.0,2014,4319.40418701,89.1983376698,134.161018157,-44.9626804871,4646.51213963,2163.24956216,7332.81527097,-142.211201633,177.604246996,-319.815448629,1832.1668521,5072.32642246,0.04725,0.138,0.03035,0.11,0.18995,0.1484887367,0.4863,0.04655,0.16555,0.0239,0.07325,0.2335,0.383516179421,0.5578,27.45,14.13,20.65,15.29
642,19.0,16.6,106,145.0,2014,4295.54915808,63.2375467426,135.020447817,-71.7829010746,3415.6797192,2431.07629645,8553.15373216,-95.3694467959,180.281411622,-275.650858418,873.940142162,5916.92321522,0.04686875,0.135575,0.02974375,0.1044625,0.18569375,0.165806646241,0.4826375,0.04745625,0.16974375,0.024475,0.07478125,0.2390125,0.38547124589,0.5598875,27.45,14.045,20.8825,15.19
643,18.8,17.1,107,152.0,2014,4274.97919483,85.2039296631,142.549459932,-57.3455302688,3963.74280356,2352.4958076,8262.82973034,-78.0830477077,190.281379393,-268.3644271,938.815254232,6374.48227256,0.0464875,0.13315,0.0291375,0.098925,0.1814375,0.183124555781,0.478975,0.0483625,0.1739375,0.02505,0.0763125,0.244525,0.387426312359,0.561975,27.45,13.96,21.115,15.09
644,17.1,17.3,108,147.0,2014,4316.92341911,61.1929514358,139.442645216,-78.2496937799,3597.11959573,2555.08980862,7634.23144041,-85.8481153297,179.286909427,-265.135024757,1177.55881908,5840.88035685,0.04610625,0.130725,0.02853125,0.0933875,0.17718125,0.200442465321,0.4753125,0.04926875,0.17813125,0.025625,0.07784375,0.2500375,0.389381378828,0.5640625,27.45,13.875,21.3475,14.99
645,15.8,17.1,109,156.0,2014,3982.74114443,75.4739530655,136.274194238,-60.8002411726,4077.83215535,2384.5957489,7360.78192986,-63.1030574409,180.60619209,-243.709249531,1353.85779815,6764.79130015,0.045725,0.1283,0.027925,0.08785,0.172925,0.217760374861,0.47165,0.050175,0.182325,0.0262,0.079375,0.25555,0.391336445297,0.56615,27.45,13.79,21.58,14.89
646,18.1,17.2,110,156.0,2014,3697.87822662,59.4144059704,129.322844142,-69.9084381712,3719.27887883,2523.93207658,7704.54467353,-103.944085039,174.550659893,-278.494744931,1183.80736881,5708.32936874,0.04534375,0.125875,0.02731875,0.0823125,0.16866875,0.235078284402,0.4679875,0.05108125,0.18651875,0.026775,0.08090625,0.2610625,0.393291511766,0.5682375,27.45,13.705,21.8125,14.79
647,17.1,17.2,111,111.0,2014,3853.44721418,67.7073381162,135.734480965,-68.0271428491,2266.30600406,2276.12506256,8584.34842337,-83.8712311641,184.348310995,-268.219542159,-123.404626847,6308.48687991,0.0449625,0.12345,0.0267125,0.076775,0.1644125,0.252396193942,0.464325,0.0519875,0.1907125,0.02735,0.0824375,0.266575,0.395246578235,0.570325,27.45,13.62,22.045,14.69
648,14.6,17.1,112,135.0,2014,4003.16523677,62.3850334964,130.810367055,-68.4253335582,4435.23463393,2689.10069506,7268.2413287,-65.8749181285,167.696495833,-233.571413962,2356.88998681,7175.28898355,0.04458125,0.121025,0.02610625,0.0712375,0.16015625,0.269714103482,0.4606625,0.05289375,0.19490625,0.027925,0.08396875,0.2720875,0.397201644705,0.5724125,27.45,13.535,22.2775,14.59
649,14.3,16.6,113,159.0,2014,4352.39273723,43.0803009669,130.357234091,-87.2769331242,3961.94940645,2773.68603143,6131.64757774,-98.0353803962,164.144420028,-262.179800425,1432.9403553,6324.31068473,0.0442,0.1186,0.0255,0.0657,0.1559,0.287032013022,0.457,0.0538,0.1991,0.0285,0.0855,0.2776,0.399156711174,0.5745,27.45,13.45,22.51,14.49
650,15.6,16.8,114,136.0,2014,3890.60026061,52.0787227336,137.311834283,-85.2331115498,3394.13271523,1738.82356181,6844.4909694,-107.462544662,181.697405991,-289.159950653,1347.34803391,4771.35931773,0.04488125,0.121725,0.0266375,0.07284375,0.16129375,0.267048622363,0.46014375,0.053675,0.19934375,0.02835625,0.08401875,0.27818125,0.407536456,0.57568125,27.3025,13.365,22.1625,14.39
651,12.2,16.6,115,35.0,2014,3315.01325172,72.708949656,119.451883781,-46.7429341246,594.324912244,1594.81548738,5369.43217311,6.33688890832,132.012889841,-125.676000933,27.9158723749,2380.69251223,0.0455625,0.12485,0.027775,0.0799875,0.1666875,0.247065231704,0.4632875,0.05355,0.1995875,0.0282125,0.0825375,0.2787625,0.415916200827,0.5768625,27.155,13.28,21.815,14.29
652,11.7,15.9,116,151.0,2014,4172.15858052,58.0919156388,124.205698926,-66.1137832871,3458.37579609,3386.47657664,6130.05139991,-142.277665542,147.968008957,-290.245674499,2237.80915801,5837.15599727,0.04624375,0.127975,0.0289125,0.08713125,0.17208125,0.227081841045,0.46643125,0.053425,0.19983125,0.02806875,0.08105625,0.27934375,0.424295945653,0.57804375,27.0075,13.195,21.4675,14.19
653,13.7,16.2,117,151.0,2014,3641.37076348,31.1805690526,128.851156446,-97.6705873937,4069.74748424,2474.26204533,4798.58212245,-104.883112397,141.197215995,-246.080328392,1817.39619939,4412.36521432,0.046925,0.1311,0.03005,0.094275,0.177475,0.207098450386,0.469575,0.0533,0.200075,0.027925,0.079575,0.279925,0.43267569048,0.579225,26.86,13.11,21.12,14.09
654,17.05,16.8,118,159.0,2014,3601.77776408,20.2672479575,129.62386482,-109.356616863,3785.85634312,2857.96317276,5546.93467176,-134.128880565,167.08061112,-301.209491685,1541.58618061,5385.59914267,0.04760625,0.134225,0.0311875,0.10141875,0.18286875,0.187115059727,0.47271875,0.053175,0.20031875,0.02778125,0.07809375,0.28050625,0.441055435306,0.58040625,26.7125,13.025,20.7725,13.99
655,20.4,17.4,119,167.0,2014,3699.42377391,29.3503398799,132.707177587,-103.356837707,4014.05301727,3092.3071469,4818.85337895,-25.0317668565,136.561368782,-161.593135639,-559.831537212,4151.4621856,0.0482875,0.13735,0.032325,0.1085625,0.1882625,0.167131669068,0.4758625,0.05305,0.2005625,0.0276375,0.0766125,0.2810875,0.449435180133,0.5815875,26.565,12.94,20.425,13.89
656,21.6,18.3,120,168.0,2014,3647.71435523,27.3065814743,131.848653586,-104.542072111,3808.1473436,3072.46025875,4527.70049213,-2.9831986689,133.945781918,-136.928980587,-590.368493966,3239.50759538,0.04896875,0.140475,0.0334625,0.11570625,0.19365625,0.147148278409,0.47900625,0.052925,0.20080625,0.02749375,0.07513125,0.28166875,0.45781492496,0.58276875,26.4175,12.855,20.0775,13.79
657,22.4,19.0,121,164.0,2014,3779.46580374,28.7625795698,137.428899176,-108.666319606,3146.70321247,3537.90049567,8080.86079195,-99.9475037714,197.884131626,-297.831635397,-622.050912536,6737.48096577,0.04965,0.1436,0.0346,0.12285,0.19905,0.12716488775,0.48215,0.0528,0.20105,0.02735,0.07365,0.28225,0.466194669786,0.58395,26.27,12.77,19.73,13.69
658,20.9,19.0,122,165.0,2014,3743.47240085,54.0765840549,154.083829271,-100.007245216,2609.40979522,3451.67327942,9791.84417137,-151.710038357,219.409894531,-371.119932888,-502.112489345,8066.75852469,0.05033125,0.146725,0.0357375,0.12999375,0.20444375,0.107181497091,0.48529375,0.052675,0.20129375,0.02720625,0.07216875,0.28283125,0.474574414613,0.58513125,27.2525,12.955,20.3925,13.8533333333
